16270;Кудрявцев;Семен;Егорович;17.04.1979;648594914721;161-932-359-18;34 56 351870;79766259719;kudryavtsev280@bk.ru;76
16271;Данилов;Алексей;Михайлович;14.09.2000;359302848440;131-815-793-46;52 29 206985;79072887695;danilov547@bk.ru;73
16272;Коновалов;Леонид;Ефимович;09.04.1997;292168803529;169-648-229-20;76 68 956091;79655426905;konovalov247@ya.ru;89
16273;Туров;Ростислав;Робертович;10.02.1982;518939486539;138-740-789-65;45 90 661132;79023584712;turov150@list.ru;47
16274;Веселов;Степан;Степанович;23.04.1981;506661321273;185-913-464-38;82 73 762521;79762441744;veselov403@list.ru;32
16275;Сысоев;Сергей;Николаевич;30.03.1987;327822271666;159-221-695-90;90 81 721946;79047286905;sysoev48@list.ru;66
16276;Рогов;Олег;Максимович;18.02.1989;982330650160;143-638-156-64;20 35 298522;79185051011;rogov422@ya.ru;5
16277;Никонов;Лев;Петрович;30.07.1990;817707324026;156-652-645-70;35 92 349372;79171486757;nikonov621@mail.ru;86
16278;Попов;Родион;Алексеевич;02.01.1997;860742341375;167-569-814-60;39 66 787121;79305154131;popov766@ya.ru;71
16279;Гущин;Арсен;Сергеевич;21.10.1982;273871375358;186-574-461-64;59 94 309255;79086111731;guschin472@ya.ru;37
16280;Блинов;Никита;Богданович;14.08.1995;177293916991;176-933-713-58;91 80 684449;79537296865;blinov79@mail.ru;10
16281;Галкин;Олег;Савельевич;18.11.1996;526476603263;142-410-644-28;45 43 851583;79237179932;galkin581@bk.ru;77
16282;Марков;Антон;Данилович;04.10.1981;758962454397;197-724-148-36;80 81 591259;79334680943;markov94@list.ru;40
16283;Носов;Ростислав;Эдуардович;10.09.1991;412615352977;116-600-120-33;20 21 600300;79014332984;nosov431@mail.ru;13
16284;Зайцев;Александр;Всеволодович;23.04.1984;132286423854;119-313-115-31;29 58 929795;79545471136;zajtsev595@list.ru;10
16285;Борисов;Виталий;Сергеевич;26.12.1980;463859288152;165-953-314-20;57 95 833966;79744593923;borisov143@bk.ru;50
16286;Потапов;Владимир;Станиславович;29.05.1984;683933791050;169-500-962-49;39 58 474746;79732212810;potapov309@ya.ru;19
16287;Исаев;Семен;Алексеевич;18.08.1984;461447859522;159-301-448-23;84 25 452171;79731795540;isaev505@list.ru;68
16288;Зуев;Артём;Денисович;26.12.1979;713961835612;176-744-291-88;31 89 469462;79263394997;zuev180@gmail.com;86
16289;Устинов;Марат;Всеволодович;23.10.1993;488285445929;126-331-411-49;85 19 602452;79832843984;ustinov593@gmail.com;18
16290;Григорьев;Евгений;Андреевич;22.08.1991;862974284355;134-226-573-72;49 55 493432;79098067131;grigorev203@bk.ru;29
16291;Мухин;Мирослав;Романович;19.05.1982;847284858527;117-373-511-71;45 94 408389;79128027703;mukhin758@ya.ru;29
16292;Назаров;Станислав;Глебович;21.05.1987;218848685933;152-115-159-63;57 75 401268;79221547891;nazarov661@bk.ru;46
16293;Борисов;Иван;Дмитриевич;19.05.1999;527246869658;121-659-658-42;88 97 886717;79681600552;borisov345@list.ru;53
16294;Сорокин;Константин;Глебович;10.09.1993;849456161274;199-193-291-41;32 22 277558;79105199792;sorokin634@gmail.com;66
16295;Рыбаков;Валерий;Эдуардович;18.09.1978;609701314295;126-282-324-29;57 62 327393;79489437037;rybakov372@gmail.com;24
16296;Савин;Иван;Борисович;14.09.1995;653112557896;176-710-319-16;70 54 779375;79195136643;savin395@mail.ru;14
16297;Стрелков;Данила;Вячеславович;18.09.1980;148788376851;196-218-673-82;22 25 809213;79741864846;strelkov680@gmail.com;7
16298;Денисов;Роман;Матвеевич;28.05.1984;782215652778;175-233-394-79;67 18 879052;79592826319;denisov538@mail.ru;59
16299;Князев;Рамиль;Павлович;29.07.1998;492772300172;165-337-820-23;35 80 863689;79341453123;knyazev391@gmail.com;40
16300;Туров;Филипп;Тихонович;16.02.2000;801391367426;173-351-592-28;77 44 131684;79635552990;turov138@list.ru;52
16301;Сидоров;Юрий;Платонович;20.02.1998;119440331694;122-790-218-54;68 23 390577;79639015436;sidorov450@ya.ru;59
16302;Фокин;Матвей;Макарович;07.09.1995;366598230882;147-864-596-13;86 84 204898;79295151625;fokin347@bk.ru;26
16303;Быков;Вадим;Михайлович;09.04.1984;806564493135;144-792-476-48;17 24 613599;79221245976;bykov557@list.ru;52
16304;Шашков;Мирон;Робертович;15.06.1983;909080395743;156-122-232-48;95 87 216517;79493353123;shashkov51@list.ru;89
16305;Моисеев;Филипп;Егорович;11.07.1995;242554758579;173-346-141-27;96 92 168933;79766994902;moiseev165@mail.ru;15
16306;Тарасов;Никита;Михайлович;14.12.1980;804707470734;174-434-364-67;55 61 853777;79826954012;tarasov550@list.ru;67
16307;Овчинников;Василий;Анатольевич;07.02.1989;929164434629;128-146-463-64;97 55 163921;79264226722;ovchinnikov141@mail.ru;66
16308;Медведев;Сергей;Матвеевич;04.07.1986;330286952774;154-892-794-88;83 27 597259;79539608515;medvedev510@mail.ru;56
16309;Ширяев;Семен;Вадимович;20.10.1980;433337856263;151-368-684-75;95 92 358134;79777060859;shiryaev745@list.ru;16
16310;Анисимов;Макар;Николаевич;27.11.1984;866033692504;155-352-223-70;69 84 768576;79418992008;anisimov21@list.ru;41
16311;Маслов;Егор;Анатольевич;23.10.1992;282453438489;136-407-884-28;54 71 204140;79938118993;maslov653@list.ru;69
16312;Виноградов;Кирилл;Всеволодович;20.02.1991;211942364175;137-828-673-50;43 30 255350;79502412028;vinogradov748@bk.ru;4
16313;Кузьмин;Семен;Платонович;30.04.1995;937306779504;131-622-304-30;80 74 702058;79858077280;kuzmin69@ya.ru;53
16314;Марков;Борис;Николаевич;17.08.1984;277311310554;116-300-126-22;53 38 185477;79555152505;markov474@ya.ru;17
16315;Кулагин;Арсений;Тихонович;12.01.1999;176451904324;119-828-128-64;86 67 522298;79855789212;kulagin221@ya.ru;86
16316;Волков;Вячеслав;Семенович;22.04.1992;291301558189;173-740-934-61;68 44 574774;79558576760;volkov648@list.ru;35
16317;Сазонов;Михаил;Вячеславович;08.05.1995;881978968361;200-541-953-76;55 95 574238;79692497699;sazonov378@gmail.com;55
16318;Овчинников;Тимофей;Артемович;31.10.1984;572433134075;197-278-460-57;95 69 925224;79108731106;ovchinnikov284@list.ru;50
16319;Шаров;Сергей;Петрович;02.07.1997;920680871516;160-319-252-87;94 94 888808;79427513820;sharov107@bk.ru;52
16320;Ситников;Алексей;Григорьевич;10.01.1989;355096619061;158-596-728-53;52 93 716332;79207689381;sitnikov738@list.ru;13
16321;Филатов;Тимофей;Глебович;09.10.1983;205434950777;136-913-428-49;20 32 361807;79278649265;filatov583@gmail.com;57
16322;Жуков;Олег;Афанасьевич;15.09.1994;402367853640;153-374-480-34;94 43 659881;79372586299;zhukov768@list.ru;44
16323;Доронин;Василий;Всеволодович;12.11.1999;499161968110;118-328-710-90;31 55 793660;79937909866;doronin725@bk.ru;55
16324;Сысоев;Эдуард;Федорович;07.01.1998;620399507608;171-461-954-42;41 89 788672;79097277493;sysoev647@bk.ru;32
16325;Рожков;Данил;Вадимович;13.10.1983;153234175995;199-725-931-46;94 48 204924;79186121107;rozhkov659@bk.ru;68
16326;Шаров;Василий;Михайлович;30.03.1979;745981431430;186-714-615-28;46 58 287925;79609302855;sharov407@ya.ru;75
16327;Пестов;Павел;Родионович;09.09.1988;514321688837;147-746-283-50;55 76 694282;79205398156;pestov702@bk.ru;16
16328;Крылов;Богдан;Станиславович;11.03.1994;925984752266;169-486-700-41;47 95 215567;79832355995;krylov90@ya.ru;60
16329;Уваров;Василий;Арсеньевич;04.04.2000;318689463536;119-330-486-25;86 39 139772;79453736859;uvarov73@bk.ru;57
16330;Рогов;Святослав;Тихонович;29.05.1998;549865240864;170-387-214-12;40 62 430741;79934464474;rogov285@gmail.com;65
16331;Мухин;Марат;Сергеевич;24.02.1988;491317816102;133-299-172-74;89 52 598039;79938430848;mukhin626@bk.ru;23
16332;Носков;Семен;Геннадиевич;31.08.1982;267344482534;184-472-230-14;55 23 633106;79702633728;noskov31@mail.ru;39
16333;Гущин;Марат;Олегович;23.02.1991;937209878623;191-894-302-50;63 83 643478;79064115867;guschin51@bk.ru;34
16334;Сысоев;Назар;Семенович;31.03.1983;689514859233;140-562-121-75;94 93 823699;79456904509;sysoev296@ya.ru;6
16335;Кошелев;Антон;Иванович;06.03.1990;612643872526;194-187-546-48;47 78 596931;79568581480;koshelev543@gmail.com;3
16336;Ковалёв;Степан;Максимович;22.02.1978;157597612069;163-493-571-59;37 57 298904;79107122912;kovaljov354@ya.ru;19
16337;Васильев;Николай;Кириллович;11.08.1990;902963205322;129-787-922-72;91 97 565850;79583603683;vasilev245@ya.ru;79
16338;Попов;Влад;Леонидович;14.09.1999;899220505250;195-933-638-68;47 42 137719;79178793915;popov135@ya.ru;53
16339;Павлов;Арсений;Маркович;10.02.1984;179316293154;133-379-472-20;68 80 522727;79636800613;pavlov309@mail.ru;32
16340;Лебедев;Артём;Юрьевич;30.01.1981;648811410867;147-670-524-25;21 27 850272;79082799078;lebedev303@mail.ru;71
16341;Беспалов;Марат;Романович;20.06.1985;781280889911;193-727-496-59;47 36 606766;79248602629;bespalov494@bk.ru;89
16342;Крюков;Анатолий;Сергеевич;12.08.1993;211040822518;167-786-353-79;20 28 747602;79943107263;kryukov437@gmail.com;22
16343;Пономарёв;Тимофей;Макарович;29.07.1999;267086968746;123-265-805-50;42 97 456083;79167354573;ponomarjov460@list.ru;51
16344;Калашников;Юрий;Дмитриевич;08.03.1988;589132638268;124-387-622-69;37 48 876832;79173922309;kalashnikov55@list.ru;39
16345;Самойлов;Павел;Вячеславович;09.02.1980;385755614445;126-162-686-25;50 97 794950;79921691417;samojlov361@gmail.com;79
16346;Елисеев;Тихон;Арсеньевич;03.01.1993;798484638603;122-628-442-82;67 40 213209;79132366738;eliseev78@mail.ru;3
16347;Стрелков;Владимир;Вадимович;07.10.1986;891752865460;144-703-947-41;97 35 765100;79457838464;strelkov692@bk.ru;55
16348;Гуляев;Игнат;Федорович;10.08.1991;437208834522;192-886-685-34;73 41 890118;79406745811;gulyaev743@ya.ru;74
16349;Емельянов;Святослав;Вадимович;24.08.1997;210815438404;170-598-222-77;31 85 149409;79515169363;emelyanov592@bk.ru;70
16350;Сергеев;Данила;Григорьевич;27.02.1993;612226778778;167-497-376-56;73 59 448445;79083410079;sergeev279@bk.ru;28
16351;Потапов;Виталий;Арсеньевич;17.07.1987;911059728769;199-856-635-92;57 74 587389;79313550001;potapov576@list.ru;19
16352;Бобров;Артём;Егорович;01.02.1999;627498784707;159-216-815-46;23 43 133227;79568015639;bobrov474@gmail.com;50
16353;Соболев;Семен;Николаевич;12.05.1990;477366595427;185-298-785-84;80 57 951852;79487622729;sobolev327@mail.ru;69
16354;Беляев;Егор;Иванович;27.02.1978;672293401239;135-254-929-31;88 92 329622;79058462088;belyaev541@mail.ru;3
16355;Михеев;Владимир;Витальевич;27.05.1988;699401464185;177-424-471-32;48 45 379371;79388870189;mikheev681@gmail.com;29
16356;Трофимов;Алексей;Эдуардович;15.01.1997;882492316995;139-505-562-93;26 32 489421;79128595362;trofimov715@gmail.com;63
16357;Меркушев;Тихон;Романович;28.12.1989;665151386534;138-731-725-24;77 88 680356;79209394907;merkushev409@gmail.com;29
16358;Баранов;Кирилл;Витальевич;30.12.1996;515775741418;127-411-131-73;17 22 515533;79116013529;baranov346@ya.ru;28
16359;Лаврентьев;Алексей;Ильич;16.10.1991;255509536632;152-553-591-78;81 92 766143;79474213911;lavrentev627@bk.ru;76
16360;Лихачёв;Данил;Богданович;28.06.1998;915099464979;160-568-527-33;30 51 285873;79571767006;likhachjov249@ya.ru;41
16361;Гордеев;Антон;Семенович;20.10.1991;411331468670;167-635-544-76;96 32 560582;79178507465;gordeev183@bk.ru;27
16362;Пестов;Всеволод;Ефимович;27.05.1993;648623801309;162-247-692-29;30 51 419511;79093586852;pestov767@bk.ru;73
16363;Носков;Вячеслав;Владимирович;03.06.1996;150742415977;173-264-278-81;41 74 844205;79139397786;noskov741@list.ru;8
16364;Куликов;Эмиль;Валентинович;07.12.1989;146238193958;191-521-802-68;66 72 189171;79762890678;kulikov69@bk.ru;83
16365;Александров;Игнат;Евгеньевич;21.11.1986;770211816909;158-759-574-88;77 39 418268;79685127115;aleksandrov286@ya.ru;66
16366;Панов;Арсен;Николаевич;29.07.1989;645037447924;127-728-679-33;96 66 561975;79778511554;panov107@list.ru;49
16367;Кузьмин;Матвей;Емельянович;24.02.1997;318340654538;171-269-637-66;75 97 427464;79135115714;kuzmin610@gmail.com;54
16368;Ситников;Борис;Денисович;05.10.1998;565385654685;170-176-892-62;23 90 823471;79532554333;sitnikov711@mail.ru;10
16369;Белоусов;Евгений;Олегович;27.10.1988;833010155931;152-444-141-29;34 89 161194;79233574501;belousov13@ya.ru;70
16370;Новиков;Григорий;Родионович;19.11.1980;558098908863;159-803-233-80;82 50 302444;79855185626;novikov656@bk.ru;54
16371;Михеев;Валерий;Антонович;16.03.1987;208133135617;199-569-675-47;93 50 592959;79546141169;mikheev300@ya.ru;5
16372;Быков;Богдан;Валентинович;11.01.1979;543278642336;179-841-913-41;42 37 750832;79211219638;bykov308@mail.ru;56
16373;Мухин;Вадим;Гаврилович;07.03.1989;562049673087;174-500-762-43;83 64 905122;79595781171;mukhin688@ya.ru;35
16374;Поляков;Данила;Феликсович;30.03.1981;653051488870;176-446-304-79;18 34 640967;79395266262;polyakov87@gmail.com;78
16375;Лыткин;Леонид;Родионович;04.05.1980;184292550428;200-204-558-41;17 19 922878;79241350601;lytkin507@ya.ru;52
16376;Поляков;Егор;Ильич;20.10.2000;249548973983;168-127-804-73;74 43 410277;79896276482;polyakov449@gmail.com;65
16377;Самойлов;Игорь;Борисович;14.06.1979;269369616582;188-227-593-60;45 73 640845;79355574965;samojlov657@mail.ru;78
16378;Шаров;Олег;Семенович;14.06.1990;798831706979;186-395-468-50;78 68 454882;79479129889;sharov619@ya.ru;63
16379;Колобов;Эдуард;Эдуардович;29.04.1988;432675355744;196-115-945-51;75 81 282449;79421557602;kolobov753@gmail.com;37
16380;Некрасов;Семен;Дмитриевич;25.04.2000;813070718584;183-415-480-17;55 82 147539;79941454077;nekrasov333@mail.ru;21
16381;Калинин;Игнат;Евгеньевич;24.03.1992;823792739308;182-360-675-87;37 50 568550;79473695376;kalinin104@gmail.com;59
16382;Брагин;Игнат;Богданович;30.04.1993;224290283221;164-291-609-86;63 54 663292;79862983202;bragin108@list.ru;83
16383;Орлов;Ростислав;Борисович;16.03.1997;243763276424;124-166-284-72;68 75 365360;79442677114;orlov704@gmail.com;44
16384;Сафонов;Тимофей;Максимович;09.03.1989;553598546563;116-539-949-50;81 74 909171;79898960498;safonov743@bk.ru;32
16385;Медведев;Родион;Михайлович;30.04.1978;792310383633;150-692-478-93;42 84 672522;79055464418;medvedev172@bk.ru;37
16386;Тетерин;Борис;Леонидович;09.12.1978;834909586488;121-509-197-39;18 21 231990;79838968625;teterin96@bk.ru;14
16387;Меркушев;Антон;Олегович;24.11.1999;351302675939;152-807-218-31;36 69 441856;79689591329;merkushev238@ya.ru;16
16388;Орлов;Влад;Егорович;24.09.1988;914786598427;135-574-661-35;91 58 490354;79774601781;orlov54@ya.ru;7
16389;Кулагин;Никита;Георгиевич;10.12.1993;750160845776;157-487-381-66;75 90 791881;79263796349;kulagin697@mail.ru;21
16390;Семёнов;Арсений;Антонович;27.04.1983;537675254418;126-488-461-31;17 47 459609;79406169439;semjonov463@bk.ru;49
16391;Колобов;Сергей;Давыдович;03.08.1999;901351923110;150-800-376-28;53 84 762828;79825495861;kolobov75@list.ru;40
16392;Шаров;Павел;Николаевич;14.10.1998;801405354302;143-464-646-71;96 97 446365;79838798667;sharov396@bk.ru;38
16393;Новиков;Никита;Михайлович;07.03.1992;861939922609;136-230-251-81;90 35 807231;79453415881;novikov57@mail.ru;78
16394;Поляков;Артур;Корнеевич;02.04.1987;667512854879;128-270-620-23;69 33 539921;79253113373;polyakov239@gmail.com;51
16395;Жуков;Арсен;Ильич;10.01.1981;810014216789;159-693-179-49;26 26 360936;79118335808;zhukov318@list.ru;79
16396;Лихачёв;Эдуард;Алексеевич;24.06.1999;836901759044;122-130-842-40;18 36 654332;79603075203;likhachjov707@mail.ru;71
16397;Афанасьев;Олег;Романович;19.03.1993;357055723840;189-601-371-29;56 44 876003;79055539788;afanasev212@ya.ru;57
16398;Афанасьев;Макар;Андреевич;29.12.1987;402320281096;172-516-907-38;30 22 191588;79685217980;afanasev197@bk.ru;33
16399;Сазонов;Антон;Константинович;13.01.1992;553672273872;171-163-289-31;78 78 656059;79951512399;sazonov485@mail.ru;51
16400;Голубев;Влад;Арсеньевич;05.01.1986;118691501557;164-643-612-93;86 35 820088;79636174860;golubev127@gmail.com;61
16401;Потапов;Данил;Владимирович;31.05.1990;262894321302;132-333-177-63;45 18 175589;79138189761;potapov583@mail.ru;15
16402;Коновалов;Егор;Борисович;20.01.1994;230176784078;118-240-133-14;78 49 929560;79956710446;konovalov344@ya.ru;30
16403;Ларионов;Тихон;Кириллович;18.04.1986;759333622702;194-607-451-82;53 93 955613;79064020654;larionov129@list.ru;21
16404;Абрамов;Георгий;Вячеславович;22.10.1986;581489236837;194-305-843-26;40 45 783346;79092071267;abramov145@mail.ru;51
16405;Королёв;Николай;Григорьевич;08.01.1995;235423899795;195-527-676-26;47 18 634077;79114098873;koroljov635@ya.ru;25
16406;Титов;Ринат;Маркович;19.12.1983;404339968334;131-793-734-36;94 83 593547;79188312750;titov397@ya.ru;87
16407;Борисов;Андрей;Денисович;06.10.1983;305286926655;179-691-703-69;64 23 499143;79283394939;borisov495@list.ru;73
16408;Лапин;Петр;Тарасович;13.10.1982;533427743200;145-437-602-71;65 96 381343;79748376650;lapin395@ya.ru;12
16409;Уваров;Вячеслав;Евгеньевич;27.07.1990;345604827388;183-916-139-84;26 25 916335;79858354930;uvarov432@ya.ru;43
16410;Морозов;Денис;Ефимович;19.07.1985;659153123010;180-144-739-22;24 87 684780;79194434910;morozov561@ya.ru;1
16411;Новиков;Святослав;Георгиевич;23.06.1981;425644138158;169-167-871-20;24 65 319751;79681294280;novikov218@bk.ru;63
16412;Артемьев;Мирон;Родионович;30.10.1988;182384590104;182-613-156-22;60 97 624023;79064909675;artemev123@ya.ru;57
16413;Антонов;Иван;Савельевич;15.06.1997;855182189667;117-938-450-76;78 32 306473;79535452649;antonov742@bk.ru;36
16414;Алексеев;Родион;Леонидович;27.08.1982;424544256207;128-838-198-57;86 32 565799;79977721424;alekseev239@mail.ru;44
16415;Ларионов;Данила;Евгеньевич;30.08.1991;540371780197;119-153-852-38;63 61 273167;79785184560;larionov433@ya.ru;1
16416;Ефремов;Арсений;Юрьевич;17.01.1983;424171160912;196-456-852-31;31 26 809550;79637893084;efremov624@gmail.com;9
16417;Воронов;Виктор;Афанасьевич;12.11.1984;781396592577;124-590-934-17;56 20 604406;79912748654;voronov126@mail.ru;74
16418;Алексеев;Ринат;Робертович;10.11.1992;294575439404;142-839-497-54;38 82 485391;79645538104;alekseev485@bk.ru;5
16419;Федосеев;Тихон;Владимирович;25.09.1985;798004700698;155-945-680-19;89 92 747986;79627779274;fedoseev390@mail.ru;72
16420;Гордеев;Иван;Львович;27.04.1989;246407629168;159-352-230-14;78 37 147751;79781867894;gordeev121@gmail.com;6
16421;Калинин;Мирон;Максимович;30.03.1981;953332935726;166-942-138-50;28 19 720156;79833853216;kalinin653@gmail.com;21
16422;Козлов;Арсений;Емельянович;23.11.1978;689966256687;144-307-647-81;51 65 770561;79754528742;kozlov112@gmail.com;26
16423;Юдин;Кирилл;Витальевич;21.12.1985;273537981319;150-665-881-74;52 46 212683;79583256420;yudin571@gmail.com;61
16424;Власов;Марат;Иванович;15.03.1985;266842373785;124-475-835-52;32 85 875650;79293890098;vlasov481@bk.ru;35
16425;Воронов;Всеволод;Семенович;10.03.1995;475318243377;200-737-207-43;49 58 614893;79722318981;voronov461@list.ru;28
16426;Некрасов;Всеволод;Эдуардович;01.03.1978;726393323628;157-490-260-26;60 19 593710;79044981676;nekrasov329@bk.ru;32
16427;Сергеев;Вадим;Платонович;29.08.1986;277401734413;127-796-297-18;57 23 833188;79132139946;sergeev305@ya.ru;12
16428;Гущин;Кирилл;Олегович;21.06.1978;937260839902;120-178-926-65;70 20 541229;79951171514;guschin267@list.ru;17
16429;Дорофеев;Рамиль;Леонидович;26.09.1989;897246894245;163-890-631-16;32 38 883650;79973798521;dorofeev168@list.ru;62
16430;Воронов;Павел;Макарович;27.01.1996;414905232900;167-863-197-47;22 66 175140;79026302295;voronov127@list.ru;28
16431;Веселов;Рамиль;Геннадиевич;04.03.1986;906853785574;192-172-543-65;68 78 412038;79697797203;veselov231@gmail.com;69
16432;Уваров;Егор;Иванович;03.12.1990;831825446831;194-895-892-16;65 76 253740;79378688971;uvarov171@mail.ru;78
16433;Данилов;Алексей;Борисович;01.08.1989;117021158910;198-195-321-20;30 68 307712;79594420536;danilov144@list.ru;53
16434;Потапов;Вячеслав;Тарасович;27.04.1986;422057854672;194-838-494-42;69 86 901111;79985814130;potapov49@bk.ru;71
16435;Красильников;Мирон;Всеволодович;26.03.1993;585582413179;146-149-198-70;51 39 805420;79482112261;krasilnikov759@list.ru;23
16436;Зуев;Юрий;Вадимович;03.03.1997;362366138042;198-158-285-62;50 50 300818;79179062031;zuev651@gmail.com;15
16437;Коновалов;Роман;Михайлович;20.07.1995;692270889239;200-838-541-58;96 47 752916;79732252296;konovalov258@gmail.com;11
16438;Потапов;Евгений;Тимофеевич;16.02.1997;506108218946;160-364-827-14;44 75 449066;79602642397;potapov388@gmail.com;43
16439;Киселёв;Богдан;Макарович;20.08.1992;238885408108;124-434-297-15;53 62 754824;79787830407;kiseljov551@list.ru;24
16440;Рыбаков;Сергей;Робертович;30.11.1985;173236572046;189-757-544-22;68 59 317780;79822394093;rybakov515@ya.ru;19
16441;Нестеров;Филипп;Матвеевич;25.01.1990;527344208959;169-515-381-56;23 36 234327;79478554243;nesterov591@gmail.com;47
16442;Бобров;Игорь;Макарович;05.08.1999;351496152003;149-644-569-46;22 24 833817;79566583687;bobrov83@gmail.com;28
16443;Фролов;Данила;Глебович;25.12.1999;171671304120;194-651-211-50;67 44 383374;79946717317;frolov668@gmail.com;40
16444;Русаков;Эдуард;Борисович;06.01.1987;801249346740;179-914-755-23;20 25 725068;79864660446;rusakov383@ya.ru;28
16445;Авдеев;Руслан;Петрович;30.05.1999;471485445121;156-771-717-60;62 68 198191;79719407492;avdeev206@ya.ru;28
16446;Потапов;Семен;Давыдович;15.11.1984;554209292377;151-929-496-43;35 48 336499;79223640299;potapov444@list.ru;83
16447;Елисеев;Лев;Евгеньевич;03.07.1990;342007786089;126-848-534-90;50 66 195751;79544634428;eliseev623@gmail.com;77
16448;Маслов;Иван;Данилович;27.05.1983;147633557753;185-494-458-55;37 47 368328;79079120496;maslov540@bk.ru;89
16449;Ершов;Глеб;Назарович;05.07.1997;735578549830;149-683-249-47;68 67 608872;79458063182;ershov237@bk.ru;42
16450;Князев;Данила;Константинович;05.08.1990;623303408937;152-880-439-43;72 24 688523;79398707575;knyazev215@bk.ru;36
16451;Миронов;Константин;Сергеевич;27.06.1979;539924409075;137-921-465-19;17 77 578260;79505291911;mironov491@ya.ru;67
16452;Шубин;Олег;Вячеславович;05.12.1990;925703778047;187-551-825-67;59 79 252275;79491443219;shubin251@bk.ru;28
16453;Власов;Петр;Макарович;21.08.1992;504780939055;134-358-646-82;82 47 185415;79097881072;vlasov600@ya.ru;20
16454;Бобров;Влад;Павлович;27.11.1989;534351765025;126-171-939-83;86 87 752597;79924831316;bobrov24@mail.ru;37
16455;Михайлов;Олег;Евгеньевич;06.08.1990;470176824864;180-125-933-83;76 62 840658;79668831034;mikhajlov724@ya.ru;75
16456;Кононов;Егор;Дмитриевич;12.10.1985;810674747898;123-315-610-55;57 85 767545;79877196322;kononov663@bk.ru;73
16457;Костин;Константин;Олегович;27.05.1988;903481575703;176-615-641-31;44 18 119131;79229465640;kostin488@mail.ru;46
16458;Комаров;Юрий;Алексеевич;06.04.1997;247174557054;182-166-804-59;93 17 905848;79672856595;komarov268@bk.ru;9
16459;Мельников;Влад;Артемович;26.07.1999;751241439835;137-160-381-23;57 81 441759;79927061228;melnikov93@bk.ru;15
16460;Семёнов;Олег;Назарович;21.11.1980;868029585082;155-253-150-69;70 86 884386;79615700863;semjonov424@bk.ru;5
16461;Никитин;Артур;Алексеевич;18.05.1988;870919556753;137-820-829-78;23 70 955985;79256484308;nikitin267@list.ru;64
16462;Морозов;Борис;Тимофеевич;20.12.1978;858571170776;164-875-843-57;55 66 944921;79822862162;morozov710@bk.ru;20
16463;Воронцов;Илья;Филиппович;05.10.1990;811309397827;164-159-955-38;82 40 470318;79736092278;vorontsov767@ya.ru;89
16464;Константинов;Тимофей;Олегович;21.11.1993;579096140193;200-239-277-86;63 41 254422;79348264046;konstantinov645@bk.ru;78
16465;Лихачёв;Ринат;Глебович;27.05.2000;243529169685;169-607-774-27;23 54 402014;79755316116;likhachjov317@mail.ru;3
16466;Никитин;Константин;Егорович;21.05.1995;950275818334;152-511-790-82;29 83 164541;79968526022;nikitin448@list.ru;40
16467;Евдокимов;Евгений;Платонович;04.02.1996;653654338157;140-257-446-49;94 43 961000;79326153977;evdokimov516@mail.ru;24
16468;Гуляев;Эмиль;Александрович;26.07.1997;119658249247;180-480-957-38;90 61 291054;79953248055;gulyaev525@list.ru;4
16469;Емельянов;Иван;Витальевич;03.11.1986;404627364888;137-356-589-23;52 69 927146;79735001057;emelyanov39@list.ru;52
16470;Ильин;Антон;Евгеньевич;23.12.1993;834671228603;171-399-174-32;86 75 366287;79871151066;ilin455@list.ru;86
16471;Абрамов;Вадим;Григорьевич;03.08.1988;123375564877;188-824-794-62;96 30 608488;79506069822;abramov681@bk.ru;70
16472;Борисов;Тимофей;Максимович;16.08.1999;353668741040;195-532-853-26;30 38 396505;79085423838;borisov145@list.ru;41
16473;Голубев;Виктор;Ярославович;22.10.1993;228431845227;125-661-500-71;86 82 519927;79697005647;golubev187@list.ru;73
16474;Лапин;Дмитрий;Аркадьевич;05.01.1981;877809502129;120-198-947-24;84 38 797423;79488739064;lapin199@mail.ru;64
16475;Елисеев;Константин;Платонович;14.04.1989;395958129255;131-493-182-68;64 49 729556;79628816932;eliseev588@bk.ru;22
16476;Сергеев;Илья;Афанасьевич;01.05.1996;846910463438;117-909-826-21;85 94 293539;79948569704;sergeev224@mail.ru;72
16477;Лихачёв;Петр;Анатольевич;16.12.1993;504549429139;130-831-711-47;41 81 757370;79133686202;likhachjov211@mail.ru;57
16478;Анисимов;Станислав;Назарович;24.10.1999;514249324691;144-775-685-24;65 40 949407;79946862510;anisimov41@gmail.com;31
16479;Казаков;Григорий;Максимович;03.10.1986;186397212622;165-764-196-41;32 96 735965;79862973218;kazakov468@bk.ru;39
16480;Комиссаров;Олег;Тихонович;28.12.1988;115797208626;158-321-590-93;79 39 912545;79429271727;komissarov656@ya.ru;66
16481;Артемьев;Родион;Артемович;23.12.1987;785461576607;157-426-471-77;83 77 204225;79885755314;artemev633@list.ru;56
16482;Журавлёв;Игорь;Олегович;12.01.1993;325410237595;191-298-900-71;42 31 354859;79608329759;zhuravljov69@mail.ru;79
16483;Волков;Артём;Валериевич;20.01.1986;864466777273;197-588-664-40;17 88 404516;79648734153;volkov605@mail.ru;22
16484;Кузьмин;Юрий;Емельянович;16.09.1995;913465139654;129-507-787-43;80 92 377015;79862484733;kuzmin635@gmail.com;53
16485;Мишин;Макар;Романович;20.10.1994;184458981878;189-233-854-86;67 79 594359;79724805062;mishin766@ya.ru;86
